"","date","Trump","Cruz","Kasich","Bush","Carson","Christie","Fiorina","Graham","Huckabee","Jindal","Pataki","Paul","Perry","Rubio","Santorum","Walker"
"123",2015-09-27,27.4194255358581,5.94272259971348,2.91437150301629,8.66233622957667,15.9547837333097,3.05303665546794,7.95231310092084,0.278688744010874,3.04871214075832,0.53937702647812,0.288549702328252,2.85082493775388,0,8.81316722734753,0.842850371010498,0
"124",2015-09-24,27.6077393349467,5.97951543574685,2.90396797489292,8.64392489667199,15.5668880443972,3.06998086984036,7.72167682266351,0.23708958331565,2.95164361435494,0.565226368212007,0.297602486572903,2.81196522142053,0,8.28985672614746,0.84678779786043,0
"125",2015-09-23,27.7162171049176,5.9880602549104,2.88759420641648,8.61319812696319,15.5020872680063,3.06393866591132,7.55999667056883,0.223241596159618,2.93512026938762,0.57246269282397,0.298835987005343,2.81749981850524,0,8.06619165295937,0.839230409636429,2.24949783237821
"126",2015-09-22,27.7541546614112,5.98283623705435,2.86544379159709,8.61185243356452,15.4419031415298,3.08787364394055,7.46802339336143,0.209771560495524,2.90230173214049,0.569469079635867,0.29625843299545,2.80736189628033,0,7.84325738048059,0.832375220085558,0
"127",2015-09-21,27.9507844831945,5.97211010074793,2.85969215048884,8.57433837574866,15.4534844948994,3.06590238941789,7.20850901689457,0.213436564537371,2.93469340709789,0.574800535737737,0.285670764290873,2.82117323833573,0,7.57470963072624,0.842971937631488,2.44364603837895
"128",2015-09-20,28.3063196857629,5.98456939570012,2.85906658784034,8.53566847368751,15.5419243691451,2.9860558586139,6.83176188310588,0.225211500191897,3.02123188203044,0.591299578107543,0.272304970595435,2.85651602025441,0,7.33325577753795,0.858669261838996,2.54006779321064
"129",2015-09-19,28.6715575983032,5.996263497254,2.8560512957745,8.53465019203288,15.667476448573,2.9131761810885,6.47983071875701,0.233684898815564,3.11753792796787,0.602272038697305,0.270445682402346,2.8717619358959,0,7.11084484507216,0.866017632229571,2.63616463382122
"130",2015-09-18,28.9744122408168,5.9972356872481,2.85549316903026,8.54310857264068,15.763627834561,2.86437197381513,6.1991027256839,0.246497344772487,3.19567550348756,0.616073658511885,0.260937723875578,2.87615870647005,0,6.87488844577899,0.878459723185654,2.73229264940814
"131",2015-09-16,29.6633947461795,6.01573642572411,2.85107479520398,8.53946843318864,15.9372820029606,2.7429239872195,5.61605780247947,0.27553915981359,3.37069305877324,0.65074244503667,0.228783477468642,2.90347494372508,0,6.39372926555906,0.910339508572886,2.92839387019681
"132",2015-09-15,30.005563402821,6.0410464016461,2.84656620168675,8.56487972695288,16.0369311783465,2.68110050952659,5.30686798852486,0.288740671108269,3.47705536096625,0.670236652794164,0.210558512381001,2.88900161538964,0.657618513179136,6.20495644020577,0.932460205572864,3.03152165607742
"133",2015-09-13,30.5503257843995,6.08238366895222,2.8823105108426,8.60923491425604,15.9874622876402,2.59867178010083,4.80320602438448,0.308858210973872,3.67603903185174,0.687900672208392,0.178511072355282,2.86543801473876,0.742070211402059,5.93248802779759,0.956780635658454,3.25959987388829
"134",2015-09-10,31.2035683861184,6.08048101087019,2.96838444245488,8.64036522280916,15.6656581565134,2.4976294240621,4.14364245792184,0.316978827066396,3.98096905229693,0.703939237240002,0.128308541835486,2.86089463720422,0.867312611869509,5.6879833128447,1.02459843390305,3.66158785070971
"135",2015-09-09,31.382466290214,6.07469065961454,2.99452356126804,8.63225044943634,15.5422202049386,2.46322382200575,3.94880592353831,0.32177713708661,4.07749479384058,0.710205408214004,0.117170447670844,2.86921395594618,0.908780517782124,5.61723967733727,1.04617588064395,3.79226882400603
"136",2015-09-08,31.4227859571823,6.06004103692033,3.03308236878054,8.61542135398973,15.3133529863163,2.45716701806476,3.88415023578752,0.325461795805371,4.1543936792708,0.708831372911822,0.103675524058275,2.87605931748906,0.950116027889686,5.61497369282325,1.06105994826495,3.93031130298545
"137",2015-09-07,31.5484355371631,6.05828878012482,3.06896194622297,8.60512005367385,15.1775099643666,2.42855898040062,3.75333511562548,0.334370894415138,4.23191982270335,0.724082308384458,0.0918953882320329,2.87982923837535,0.991271199465335,5.56415802153676,1.08454651207589,4.06750883810698
"138",2015-09-02,31.4774023245331,6.06416619600549,3.2520551426659,8.71255307208103,14.3975083506428,2.39020847302707,3.6347612222214,0.392016242357414,4.53979143430106,0.769103098534738,0.0564916199316157,2.88970817732643,1.19328511517811,5.52503577476094,1.12553172514721,4.70951691181386
"139",2015-09-01,31.293560242605,6.05971713609008,3.2794906710407,8.78383249423338,14.1779403086129,2.413532215636,3.68324901834489,0.400554127446163,4.59197711802005,0.772467602258186,0,2.90968347362024,1.23229251513996,5.56539829462077,1.11567740066355,4.8316374675783
"140",2015-08-30,30.7587858951918,6.0459987557617,3.32461381328073,8.97005919784174,13.6183445222346,2.48903799266387,3.81204923492827,0.411037883245908,4.68891850661017,0.779919332300282,0.0505027364965768,3.00185496970463,1.30759841774924,5.68268411265921,1.11181321829114,5.0666449722588
"141",2015-08-26,29.5601577678865,6.03184008283853,3.39726925306948,9.3307216079396,12.4261696076706,2.6453394266394,4.08715057961115,0.445627845357898,4.89637600232935,0.799388000479624,0.0769919476620492,3.20138871872093,1.44050757216073,5.95253028490339,1.09200400898676,5.4634883714021
"142",2015-08-25,29.2562710391252,6.02773688808004,3.4130254367602,9.40048313351091,12.1135233863857,2.68130644647644,4.16214856571937,0.457983434701686,4.93429967169435,0.802186813966298,0.0843180451721274,3.2568075825314,1.46817762503064,6.02969231682273,1.08587639472747,5.5570748443179
"143",2015-08-22,28.364232178665,6.00560310804904,3.48401565597293,9.53599022450262,11.0923686480981,2.77837860868804,4.41723046036227,0.483123744477124,5.03677858804285,0.810302321468275,0.106671958113254,3.45205465840461,1.54354328691131,6.27102878164146,1.06938492813424,5.82044630648034
"144",2015-08-19,27.3867870290934,6.01262533220641,3.42521302251855,9.85381177424726,10.3116753935674,2.86542105886559,4.42553875416004,0.561825837912323,5.05590790651046,0.870356885277064,0.134157317445291,3.69921905042412,1.61384189213018,6.45102088892481,1.05242818272718,6.17004881981255
"145",2015-08-18,27.0877335206773,6.01323423371002,3.39210468204959,9.98244481546757,10.0604926402072,2.89504805828951,4.35969686693986,0.58359591507377,5.06147043401264,0.898823260748349,0.144076221824019,3.77655866258291,1.64591717167019,6.47515638061201,1.04782009554754,6.3097863805846
"146",2015-08-16,26.2756723720506,6.05118307594295,3.36307307487233,10.2403936066591,9.62437323017748,2.95961227624638,4.36391302230406,0.632644804942884,5.10012738344248,0.945739910587313,0.164730286818526,3.92218151330452,1.71838156915932,6.56648389846776,1.00910218322678,6.53693080449332
"147",2015-08-13,25.4728816651401,6.03456396516178,3.19701930126374,10.851270877178,8.91345769531148,3.05328573887076,3.89158074565906,0.6687853528635,5.17523406810492,1.05611562077869,0.187583739832066,4.18112963613489,1.73661456469647,6.58587469062434,1.0243712561355,7.04306577812242
"148",2015-08-12,25.2050113031075,6.01503294877149,3.12610041733286,11.0526249217011,8.65234731118144,3.08898977546986,3.74718944548181,0.681678109550235,5.20393722866389,1.09295358818251,0.192819713369794,4.28658913857797,1.73318115523526,6.60748131666258,1.03376965819109,7.20537754585333
"149",2015-08-10,24.9185640027336,5.99754147471075,3.01855262963057,11.3690871462954,8.12182221355909,3.14254421412982,3.35575370745647,0.699765044081183,5.25078300758948,1.1649564670304,0.214846859732076,4.44145464464398,1.77184863253051,6.4877701511829,1.08478890422853,7.64233555608027
"150",2015-08-09,24.8089601020959,5.9963220225575,2.99364042335995,11.503910727857,7.88834739187192,3.15976909218167,3.17355426484471,0.71387706185323,5.2743578509109,1.19633013119232,0.229459416838925,4.50168027607505,1.79092768400834,6.41738074214138,1.11249723676605,7.87692847666977
"151",2015-08-08,24.6520837751221,6.00731633545737,2.9509445147324,11.6468493210843,7.66328561245591,3.17152589152699,3.00863929168241,0.745565418292201,5.26458572389459,1.23469251956575,0.247282062720262,4.56551277813823,1.7960341244049,6.38019569012121,1.12939080741877,8.03513203103365
"152",2015-08-05,24.5442089325498,5.99114620807514,2.98195258916888,11.9636162424309,7.08639395437611,3.18056864138071,2.39614596271009,0.789436330615386,5.35165971848778,1.30885960781152,0.300901341757252,4.66568040214339,1.89853994518052,6.04911150652388,1.2366323387781,8.94099234964819
"153",2015-08-04,24.5259242493867,5.97534261866647,3.00155487608345,12.0742855365414,6.88889557887705,3.18731855789599,2.17099062715146,0.796987933950522,5.37631048637878,1.3323657967015,0.319820781494894,4.69628281647714,1.94144847893783,5.92720529664784,1.27782496076094,9.27475070977182
"154",2015-08-03,24.5157922773875,5.94971683987151,3.0376365515602,12.1955398648706,6.69391688399797,3.1993359728956,1.95000898638902,0.796479138126531,5.40145004907167,1.35209844359065,0.340753200990264,4.72435184916084,1.98586393019659,5.80464057841912,1.32260172347321,9.62166354495902
"155",2015-08-02,24.5546399516269,5.91549549741142,3.09124497793706,12.3433035261132,6.46530338027694,3.21586893252594,1.69698231060645,0.789353635993526,5.42080227620519,1.36044488662192,0.362949233178209,4.75899720258259,2.01644757501829,5.65835695659119,1.36096951917118,9.9842254168875
"156",2015-07-30,24.2138769619902,5.67952777222368,3.1288640758201,12.680206408172,6.28818730492933,3.26212558227458,1.52512951812469,0.746760818869503,5.63639996247571,1.37630504879458,0.403804910898197,4.81081671498442,2.09822106321311,5.53911190710475,1.42121561984744,10.8614566878296
"157",2015-07-29,24.0643296334096,5.57558536583462,3.12193401416563,12.7644434396185,6.30630909895529,3.27596640412769,1.49693365351379,0.72537771900709,5.72444509344962,1.37147732442187,0.411207771359817,4.82923279939501,2.11577311414149,5.5557510339417,1.43405819672108,11.1298754393608
"158",2015-07-28,23.8727079009549,5.47391081130114,3.14711865175178,12.8254448155109,6.35711609071591,3.28076906933805,1.51967133546019,0.710738692519647,5.79550683704327,1.36813538200967,0.425755757478407,4.85210517420587,2.12765173344204,5.60233299066512,1.44928776157021,11.3872740059527
"159",2015-07-27,23.694025334409,5.37034578540298,3.11500933099988,12.8729939652337,6.42801865205707,3.2838236030872,1.54194000733595,0.684453649054657,5.86947858131609,1.34470799940586,0.42209998369205,4.86321542021809,2.12817394431358,5.65959700276957,1.45381795226434,11.6490940305597
"160",2015-07-25,22.9819701212462,5.379848995548,2.86418106209268,12.9365318078226,6.4946340342803,3.29500145871134,1.52328287271725,0.613033932389846,5.81681287239203,1.28272123365112,0.387427243247031,4.98170970687838,2.10260041462711,5.8127612771222,1.48188822309052,11.8213728945848
"161",2015-07-21,21.1337579887659,5.69518756814125,2.48604328275499,13.2291146109119,6.35783302134398,3.29878854434754,1.4815095770697,0.511483394180186,5.6985634365908,1.23596454743179,0.348719454413565,5.26567785596901,2.06529430783626,6.08559654271725,1.5368462311821,11.2169619867433
"162",2015-07-20,20.6837826185233,5.72424446241734,2.39422268779415,13.2737318922532,6.34199322125561,3.31010740001063,1.49881655545122,0.483639828299596,5.70687760688246,1.24376504473323,0.334120484508912,5.34963448173982,2.07346041966181,6.18017002216965,1.55261361752302,11.0645811160937
"163",2015-07-19,20.2443615062208,5.73501484823616,2.30573730210303,13.3034584484424,6.33563440668956,3.32083755222899,1.51612838131246,0.456760276514637,5.72721045606659,1.24459591243094,0.321369532589241,5.44036285478294,2.07728230812623,6.28371293575885,1.56391594675593,10.9259677766539
"164",2015-07-15,18.5077862863094,5.69493297641471,2.10166019397926,13.4372465905251,6.39978000319769,3.35211909586432,1.60811623392536,0.466617071422762,5.798687848046,1.34830758490455,0.255556836017351,5.88636660666819,2.17652233964003,6.72627691703575,1.61812855389156,10.4826186287971
"165",2015-07-14,18.0690753466716,5.60142832461007,2.01241516502525,13.4865122237855,6.48928444461376,3.34736101918573,1.62654528750038,0.45361685687635,5.81102024043499,1.36289246570454,0.238017799811813,6.06423642779916,2.19079516965076,6.85007233586748,1.63009899805621,10.3829001101853
"166",2015-07-13,17.6217738174628,5.54734253273172,0,13.5374016634932,6.55160237706946,3.32648296419401,1.64961079939922,0,5.81723056887306,0,0,6.2309582966898,0,6.96164723653115,0,10.2616709383428
"167",2015-07-12,17.214621995772,5.4473986926681,2.05778984725081,13.6062719366799,6.67783179640806,3.28911779549906,1.68959370793493,0.556288177149188,5.81306186594092,1.43378568295673,0.221966699748877,6.40942225213532,2.25301885088875,7.0696934691993,1.70161352352327,10.1808943179239
"168",2015-07-06,14.6869303843667,5.32269045431028,1.99788971107387,13.6081569273537,7.60185028442954,3.19361617315916,1.96846671544847,0.743438644109677,6.01753698727947,1.34447388077557,0.192553715766304,7.10011775050142,2.41146151060752,7.89201062547266,1.92269625576036,10.0759695410687
"169",2015-06-29,11.119880532819,5.35448857820726,1.91726182283375,13.3539361380131,8.49214069942672,3.36839019591095,2.28415311678682,0.893201040631922,6.49625712595133,1.23880519805804,0.133396286191309,7.55931887118882,2.6548756689729,8.82505038311687,2.20773897119549,10.0042607835299
"170",2015-06-28,10.6904552532917,5.38324504101481,1.926126406931,13.2852784092737,8.60322239265042,3.40815289469173,2.31382336249528,0.911408916922137,6.56442089945433,1.22407714582145,0.129242177081917,7.61541765351077,2.66940025476144,8.92202446829122,2.23122761505172,10.0165099814166
"171",2015-06-23,9.34758302963082,5.67907465379558,1.9610323544437,13.0173043362226,8.80980735328706,3.58042344264401,2.30923019198441,0.961159010348223,6.9205097441791,1.17354044172317,0.126136324440298,7.92661618259227,2.70789915536606,9.23942616700141,2.28247173097207,10.1293105397183
"172",2015-06-22,9.10417631652696,5.73579455010793,1.96565829544944,12.9562515286106,8.8359985345353,3.59883134562777,2.3188661529438,0.968809144721216,7.00313582118923,1.16631708814128,0.12734051497656,7.97754535664255,2.71299516719725,9.30516360817635,2.2844222372286,10.1659383096503
"173",2015-06-18,8.05648008387072,5.73116372316889,1.99356262759672,12.8381601248878,9.21658622947165,3.69346720963091,2.33008632295325,1.0093275437949,7.26075956289323,1.14303175945003,0.130396012565712,8.36934848919035,2.74713951457807,9.73374672986739,2.28680630504708,10.1751599294408
"174",2015-06-15,7.34128466048863,5.84488343315367,2.01680336804784,12.6438047708696,9.35435863369719,3.74609502438862,2.40112041522975,1.03264131185068,7.50897666222942,1.12561938338554,0.129258480238818,8.50076232310571,2.73076193877698,9.98702115960054,2.22551886144019,10.369078271616
"175",2015-06-14,7.11668774942386,5.86343999454129,2.02265284396601,12.5902775384717,9.4239360812091,3.7878614707538,2.39175643519801,1.03454204984599,7.5849134502797,1.11912216024057,0.12824307934622,8.55432655782762,2.75076445752064,10.0851841909379,2.24584882216562,10.4383731558186
"176",2015-06-08,0,6.10542649636182,2.06655332670286,12.2483905749031,9.6310877554385,4.0471736798736,2.34198388843274,1.03999610461608,8.04655343773372,1.07378880279038,0.120286142147863,8.66048062174122,2.73044984778954,10.6173979529347,2.19256142975419,10.9833403984594
"177",2015-06-02,4.95410400156862,6.42033154193852,2.11194964724728,12.0294742111611,9.57783109266385,4.3274642165999,2.26218618194713,1.05547350123923,8.38222508899566,1.01155669748817,0.142599028010791,8.64526811125831,2.65680934931976,11.0761061653247,2.12038837833845,11.651901485969
"178",2015-06-01,0,6.48603147659645,2.11708743513466,11.9770950666034,9.57752039314371,4.37729163469055,2.23774470262144,1.04893977212828,8.44964874922329,1.00378841201898,0.149052204841025,8.64430677777278,2.64125925761383,11.1478816248687,2.10067745789181,11.7455877321377
"179",2015-05-31,4.78722144662549,6.54385439417883,2.12136439953092,11.950674588027,9.52769078772552,4.41720399655329,2.21191223369066,1.04315819431507,8.46808021932104,1.00378165563045,0.15548648204265,8.64900955387798,2.62859345414135,11.2229286814142,2.07425104964627,11.8627416542985
"180",2015-05-26,4.52944822101034,6.85607192137397,2.11025964491684,11.773203092861,9.30973587547529,4.63325779009609,2.06306161569398,1.04900848230306,8.61427094911442,1.03226453156399,0.18413924166721,8.68400702108863,2.56410248913679,11.5594090782482,1.97277838111315,12.3557528988727
"181",2015-05-25,0,6.91376567731033,2.10476214780776,11.7718198856858,9.21892298084449,4.66416054590292,2.03713453539988,1.05483442006363,8.58352036439652,1.04148866988453,0,8.70420114461103,2.55839417561943,11.6072463127201,1.95589489302009,12.4329160472664
"182",2015-05-18,0,7.31974584465872,2.08260338566861,11.7297171516649,8.70591136253221,4.89812058379838,1.86791464444494,1.07128893767696,8.53847913865765,1.07764699082958,0,8.84711872103004,2.50707721240925,11.8644532084617,1.83167066471865,12.9208088022658
"183",2015-05-16,0,7.44270486818212,0,11.7693626361067,8.53511863194578,4.94004926593551,0,0,8.46414481470107,0,0,8.90733757017396,0,11.8537040964986,1.78804853504973,13.0021231167713
"184",2015-05-12,4.76125231410942,7.65857593777418,2.04951204867168,11.790860483513,8.2606182516891,5.05118208905929,1.72287733019377,1.08548696639889,8.40901717329908,1.12479853198383,0.266266301719588,8.99616483460015,2.4344237193289,11.9666585518443,1.71105112683145,13.2803858501466
"185",2015-05-11,0,7.71531689274027,2.04793719483477,11.8072728858659,8.18999379963584,5.07348448595884,1.70619057966786,1.0859099589,8.38100728346681,1.13360385780061,0,9.01909086940891,2.41861880067257,11.9757846975344,1.70187867505689,13.3380684061723
"186",2015-05-10,0,7.77260932811663,0,11.8259184035787,8.12250942049711,5.09470772954253,0,0,8.35262007925439,0,0,9.04022580239843,2.42821586076961,11.9788763605616,0,13.3944351950699
"187",2015-05-04,0,8.1539901343137,1.94459629993762,12.0002385078611,7.82701734662182,5.19188387869274,1.5829396405346,1.078136457918,8.20420056773139,1.18917210959065,0,9.11442951839173,2.50708397867923,11.7895595560054,1.61199028266399,13.6923749464616
"188",2015-04-30,0,8.47862556315383,0,12.2132315039778,7.82268117798574,5.20008886909114,1.53672856433793,0,8.17127522930762,0,0,9.08040050874227,2.54317107739959,11.2549105969801,0,13.8032065363679
"189",2015-04-27,0,8.66783216229967,1.87166154149678,12.3701673242077,7.81579469612946,5.22509407956043,1.49647849560069,1.06194297563662,8.12715906970514,1.24139480990989,0,9.05049436668691,2.60948453910159,10.9177884494158,1.57497993200661,13.9280126913371
"190",2015-04-21,4.13246438962367,8.92303225661189,1.80871406137789,12.6921648849611,7.76966846411429,5.30614094713885,1.4250165610662,1.05084966541198,8.03666674958816,1.28516048040307,0.375915303759996,9.02395607699474,2.72263864765176,10.3227149378741,1.53601823867796,14.1539689851529
"191",2015-04-20,0,8.98326297298821,1.79779724068974,12.7368334974167,7.73144394362541,5.32166366883918,1.41028718070021,1.04929535741522,8.00538675572062,1.29430988144346,0,9.02791639252174,2.7445188967516,10.256483408891,1.52911628598249,14.1912934533275
"192",2015-04-19,0,8.98877729017439,1.78764621462231,12.8040740037478,7.74271634176904,5.33587385352379,1.40205162880855,1.04812241477573,8.00479941028468,1.30327821739493,0.386484432530285,9.02145326964874,2.76130806729441,10.1277755468562,1.52897529485176,14.2147637640531
"193",2015-04-13,0,9.02581387074063,1.72392095079358,13.197200740972,7.69808399707676,5.42523551911445,1.34888738205172,1.04829287450732,7.96097488393173,1.36574568947198,0,8.97886562096771,2.88694096332828,9.45062227536314,1.5444469976942,14.3607226818866
"194",2015-04-02,3.67770352139951,8.12711086026769,1.62476592912834,13.9965592102874,7.77099135872435,5.6622682023572,1.24295529038227,1.05774073976782,8.26448018952356,1.47268486857629,0.478010930652124,8.74216459668566,2.93443557756487,8.28616237874348,1.62166520160086,14.7781650246568
"195",2015-03-31,3.64142750427664,7.96096395611298,1.60843234718035,14.1117481135127,7.77798942033693,5.70184521673892,1.22406324318566,1.05856567523764,8.32874912595401,1.4894434216101,0.488973272239558,8.72372383691117,2.93815544210227,8.09281553043137,1.64207727922372,14.8114884197121
"196",2015-03-29,0,7.80449996048584,1.59191992407415,14.2237420405614,7.78744328644872,5.7402179488524,1.2054072474993,1.05936235441856,8.39227562664782,1.50570892328129,0,8.70823779865182,2.9498519150841,7.89678221657148,1.65998192873517,14.8339470046908
"197",2015-03-23,0,7.46167079185154,1.54082912620124,14.5522175191742,7.85275838203396,5.83483678411057,1.15088580776322,1.05782524699868,8.55627837708617,1.55328680751486,0,8.65836024405453,2.968500483815,7.34029625358874,1.69776750516062,14.8319677344477
"198",2015-03-15,0,7.03785519259124,1.47069386727052,14.8211992112159,8.09772341631875,5.92912120827731,1.08082714183057,1.02071848269128,8.79106785780948,1.61659015778638,0,8.64225233195075,2.99591884705265,6.62365380364121,1.72665305634863,14.3020551431806
"199",2015-03-04,0,6.70545525344328,0,14.9450912460869,8.52106060640917,6.0174473002802,0.985679918110602,0.946627064980859,8.98875860936528,0,0,8.59064477228984,2.95088003743505,5.81791872374218,1.75728602028208,13.3458130389807
"200",2015-03-02,0,6.6455916341286,1.35742651910031,14.9638453789713,8.59282465996094,6.03340488768428,0,0.933004167716463,9.02223811821961,1.72107955980941,0,8.57537230045871,2.94075811473633,5.67065078953964,1.76317935567791,13.1911074547047
"201",2015-02-23,0,6.41809598340748,1.2979532605993,15.0359919132116,8.83126478596684,6.09193241122784,0.907690379194525,0.886282200007862,9.14331095165339,1.77867521929056,0,8.5175947844457,2.90341972767439,5.15510603922101,1.78570563349027,12.6829403342753
"202",2015-02-22,0,6.38343383645931,0,15.0469485959026,8.86396559226139,6.10058473259012,0,0,9.16114895820792,0,0,8.50928847004361,2.89789116510972,5.08179464538433,0,12.6130989449103
"203",2015-02-15,0,6.12949745851173,1.23208096536784,15.1245012231512,9.08627109235877,6.16230194674131,0.836498336900718,0.834788010967019,9.28889166288707,1.84523452065027,0,8.45362068280577,2.85799888442925,4.57330030507687,1.81509385389677,12.1311216376357
"204",2015-01-27,0,5.41952339098839,1.08589825754787,15.2885409023376,9.67074150833672,6.32323905751352,0,0.716181243999387,9.63932692766312,2.00112297383127,0,8.3354049483843,2.7390407821687,3.25010963588694,1.89102769718469,10.7726704488433
"205",2015-01-25,0,5.34926378424993,0,15.298675069963,9.73337359684681,6.3380819083148,0,0,9.67501915663383,0,0,8.3256161879694,2.72558015680355,0,0,10.6197050303687
"206",2015-01-12,0,4.93641475419793,0,15.3230179117729,10.1526792407382,6.42103336280644,0,0.619431008092707,9.8937146629806,0,0,8.26942248926944,2.63252560745159,2.26407742938926,0,9.56831055733348
